p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-37.62,-82.76,5.82,2.47,-2.97,-59.13,12.63,17.3,25.57,26.59,উ
-39.44,-82.23,2.39,-0.02,-5.16,-57.46,-7.81,16.87,24.91,26.44,উ
-36.04,-64.83,15.84,17.64,11.8,-74.15,-55.9,13.74,25.55,26.99,উ
-35.97,-71.92,11.55,13.33,8.06,-73.36,-48.95,13.72,25.92,27.74,উ
-34.71,-69.08,13.53,14.63,9.14,-74.54,-40.78,16.24,27.74,29.05,উ
-29.67,-48.96,18.11,18.08,12.1,-71.72,-22.94,17.24,29.96,30.4,উ
-27.3,-61.62,19.75,20.13,13.19,-76.27,-35.67,11.34,26.37,27.86,উ
-28.62,-60.38,19.4,20.09,13.59,-77.03,-29.85,12.99,27.26,28.58,উ
-32.31,-45.96,15.3,17.38,12.16,-73.45,-10.75,15.68,29.18,30.1,উ
-33.48,-79.7,13.38,16.19,11.12,-73.52,-17.66,15.57,28.82,29.87,উ
-35.4,-78.64,10.07,13.48,8.98,-72.36,-12.86,15.64,28.32,29.71,উ
-35.38,-80.82,7.63,10.58,6.8,-62.38,17.27,20.7,32.93,33.52,উ
-30.73,-75.67,23.12,19.39,10.9,-51.79,-37.5,10.44,27.52,30.1,উ
-40.93,-85.86,8.42,6.83,-0.79,-68.43,-41.11,12.37,25.52,27.59,উ
-35.11,-85.72,15.09,9.86,1.45,-70.53,23.42,15.81,27.59,30.0,উ
-38.77,-81.18,10.42,8.51,-2.02,-85.74,45.33,14.07,24.52,28.73,উ
-27.15,-72.4,10.19,3.72,-6.09,-44.59,5.12,19.05,28.03,31.31,উ
-20.53,-82.72,20.25,12.6,1.35,-62.09,-25.93,20.36,30.41,31.66,উ
-32.51,-84.2,15.54,11.58,0.15,-73.45,-48.81,10.24,22.13,25.26,উ
-30.08,-81.63,13.73,9.13,-1.72,-67.32,-45.4,12.41,23.0,25.98,উ
-18.16,-70.7,26.79,19.17,6.63,-72.38,-25.58,13.94,26.49,27.53,উ
-21.33,-68.89,22.31,15.37,4.87,-60.82,-12.5,19.56,30.79,30.95,উ
-23.19,-68.6,23.65,18.14,6.1,-64.97,-19.76,14.86,27.09,28.21,উ
-28.77,-74.12,15.64,11.24,0.47,-59.7,-18.07,15.69,26.33,28.24,উ
-29.72,-81.77,12.95,8.68,-1.78,-59.5,-14.85,15.87,26.18,28.45,উ
-26.96,-79.24,17.25,12.25,0.77,-63.4,-24.65,14.72,26.28,28.77,উ
-31.59,-80.62,14.19,9.78,-0.76,-61.26,-22.7,13.6,24.97,27.29,উ
-33.07,-72.93,6.27,2.54,-6.83,-48.23,17.62,22.9,30.61,31.99,উ
-16.13,-62.62,15.28,7.82,0.36,-43.1,41.4,40.39,46.33,42.91,উ
-39.66,-81.06,2.81,2.31,-7.4,-61.68,-26.69,11.93,21.95,24.8,উ
-36.29,-74.63,10.32,9.03,-2.28,-66.89,-21.6,10.44,21.72,24.75,উ
-40.01,-79.59,2.95,1.95,-7.65,-55.34,18.87,18.03,26.5,28.68,উ
-29.92,-67.71,8.34,4.21,-4.53,-47.46,28.81,29.33,35.96,35.89,উ
-23.5,-59.26,14.03,7.91,-0.77,-47.64,23.34,34.04,40.83,39.26,উ
-24.97,-59.39,12.38,6.96,-1.71,-46.54,25.75,34.25,40.68,39.2,উ
-23.75,-60.13,14.49,8.82,-0.15,-48.91,21.39,32.56,39.57,37.92,উ
-23.05,-59.27,17.23,11.25,1.64,-52.58,14.93,30.52,38.2,36.73,উ
-23.77,-60.04,17.67,12.11,1.77,-54.48,11.78,28.36,36.83,35.68,উ
-23.85,-59.87,19.34,13.63,2.71,-57.15,5.75,25.88,35.08,34.34,উ
-25.19,-61.45,19.01,13.99,2.76,-59.6,1.51,22.57,32.51,32.36,উ
-28.35,-63.66,18.06,13.67,2.04,-63.16,-6.94,17.68,28.55,29.62,উ
-30.4,-65.61,17.43,13.96,1.92,-67.19,-14.88,12.94,24.72,26.8,উ
-33.86,-68.47,14.33,11.91,0.21,-68.46,-21.17,10.16,22.19,25.01,উ
-38.34,-72.77,10.55,9.3,-2.15,-68.93,-27.9,7.83,19.81,23.32,উ
-40.95,-76.27,7.18,6.74,1.58,-67.46,-28.09,8.0,21.58,26.08,উ
-40.68,-80.78,7.86,10.51,6.77,-59.44,-5.85,12.44,24.66,27.4,উ
-40.38,-83.65,4.11,7.17,3.93,-58.07,-2.13,13.39,25.18,28.29,উ
-38.25,-79.45,10.26,13.37,11.62,-46.4,95.82,24.76,35.93,37.74,উ
-36.2,-78.83,7.87,4.89,-0.48,-47.36,76.42,24.58,30.35,32.75,উ
-36.16,-78.97,3.35,1.08,-4.54,-50.14,69.66,23.68,30.26,31.84,উ
-27.26,-68.42,11.31,6.63,1.03,-46.82,49.3,30.48,36.74,36.78,উ
-26.82,-68.6,11.94,7.11,1.42,-47.52,46.69,30.25,36.8,36.97,উ
-26.68,-68.21,12.22,7.38,1.72,-47.76,44.87,30.3,36.65,36.84,উ
-22.63,-64.19,16.51,10.64,4.56,-50.19,34.88,32.27,39.27,38.51,উ
-20.76,-62.6,18.64,12.33,6.14,-50.76,31.92,33.5,40.36,39.13,উ
-19.11,-60.84,19.98,13.28,7.02,-50.74,30.41,34.73,41.47,39.59,উ
-17.25,-57.75,17.96,10.85,5.6,-45.62,36.44,40.08,45.46,42.96,উ
-22.75,-64.41,19.44,13.47,6.52,-54.02,24.76,29.69,37.47,36.82,উ
-29.64,-71.35,17.22,13.11,5.19,-60.86,5.94,19.01,28.85,30.92,উ
-31.64,-72.23,16.19,12.79,4.55,-64.38,-5.0,15.54,26.16,28.92,উ
-35.41,-75.74,14.62,12.65,4.46,-67.65,-2.84,12.75,23.78,26.99,উ
-31.46,-66.19,4.39,0.52,-4.97,-39.91,45.54,32.45,37.86,38.9,উ
-22.31,-55.96,12.68,6.49,1.25,-41.53,35.11,39.42,44.87,43.58,উ
-22.21,-55.13,12.07,5.6,0.65,-40.44,35.9,40.4,45.33,44.13,উ
-29.39,-71.73,16.01,11.42,1.71,-72.48,-7.91,16.14,26.69,28.9,উ
-32.53,-76.26,11.27,8.98,0.98,-70.82,6.35,17.42,26.83,28.47,উ
-28.53,-74.64,15.72,12.66,5.32,-70.17,-0.72,17.54,28.38,29.45,উ
-29.8,-76.69,14.48,10.83,3.29,-69.42,-0.36,16.39,27.17,28.78,উ
-35.23,-78.45,10.02,9.36,1.47,-80.77,-50.82,4.98,18.23,21.98,উ
-36.13,-77.43,9.3,9.03,0.69,-81.62,-49.82,3.88,16.89,20.92,উ
-34.13,-70.91,13.04,12.74,3.6,-86.61,-44.4,1.07,15.51,20.0,উ
-35.4,-71.49,11.68,11.61,2.51,-85.6,-46.83,0.95,15.31,19.83,উ
-45.0,-87.06,-2.56,-1.23,-7.55,-69.29,-1.35,11.06,20.79,24.02,উ
-41.43,-84.76,-2.39,-4.16,-11.38,-62.05,3.82,15.28,23.97,26.85,উ
-43.56,-84.98,-3.7,-3.5,-10.46,-64.06,-3.49,14.11,22.87,25.64,উ
-43.98,-82.3,-1.09,-0.19,-6.78,-66.61,12.75,14.4,23.72,26.38,উ
-41.5,-78.58,2.93,4.25,-2.58,-57.32,31.57,17.85,28.35,29.65,উ
-36.58,-71.83,1.56,1.36,-3.78,-44.13,44.84,28.49,35.57,35.75,উ
-26.12,-63.74,14.17,10.26,3.39,-51.56,17.73,31.12,39.71,38.26,উ
-26.7,-61.5,15.48,12.04,5.41,-55.71,15.86,30.05,39.0,37.3,উ
-20.26,-54.79,20.55,15.4,7.81,-55.96,10.73,33.09,41.79,38.78,উ
-18.09,-52.88,23.0,17.37,9.72,-56.91,9.66,34.01,42.57,38.98,উ
-16.8,-53.17,26.52,20.67,11.93,-60.95,6.22,31.3,41.2,37.61,উ
-17.6,-60.7,27.42,22.54,13.06,-68.55,-5.99,22.89,35.17,33.23,উ
-16.96,-63.34,28.8,20.69,8.29,-75.7,-36.78,14.39,25.89,26.91,উ
-18.58,-67.34,26.35,19.53,7.33,-78.75,-53.58,10.64,22.83,24.89,উ
-21.8,-69.04,24.11,18.63,6.74,-82.32,-60.82,6.69,19.67,22.68,উ
-27.37,-74.66,18.2,14.15,3.22,-81.27,-61.13,6.67,18.95,22.53,উ
-32.2,-78.18,12.59,9.55,-0.17,-77.29,-65.19,8.69,19.58,23.26,উ
-33.64,-82.52,9.43,6.63,-1.93,-70.63,-27.8,14.4,23.85,26.56,উ
-33.42,-80.8,9.15,5.99,-2.08,-68.15,-10.58,16.54,25.34,27.76,উ
-31.94,-78.63,8.47,4.79,-3.01,-63.21,12.67,20.94,28.71,30.38,উ
-27.03,-73.7,13.86,8.95,0.38,-64.84,5.64,22.41,30.71,31.6,উ
-28.08,-71.38,12.65,8.08,0.46,-62.36,16.72,25.68,32.92,33.28,উ
-23.9,-66.8,15.46,9.81,1.91,-60.68,14.1,28.08,35.24,34.79,উ
