p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-3.93,24.82,30.81,19.09,-31.3,-95.78,10.28,41.11,40.66,53.16,ঐ
-2.85,14.57,27.86,17.88,-39.79,-114.04,-3.08,21.37,26.08,43.7,ঐ
-2.02,2.47,14.31,12.77,-36.47,-107.97,-4.45,17.57,28.83,45.01,ঐ
-3.93,6.81,22.69,20.49,-31.9,-102.84,-3.84,20.36,30.8,28.76,ঐ
-6.32,5.86,23.38,19.11,-40.76,-103.01,-4.4,20.82,29.11,42.95,ঐ
-7.24,6.39,25.0,20.31,-40.4,-100.33,-4.67,20.66,29.48,39.83,ঐ
-8.57,6.28,24.82,20.08,-38.31,-100.46,-2.99,23.5,31.7,39.66,ঐ
-12.45,3.76,17.01,17.36,-42.25,-101.44,-1.82,19.07,26.99,39.32,ঐ
-23.79,-2.36,10.23,9.39,-17.18,-88.27,-2.35,23.16,29.25,29.04,ঐ
-30.1,2.88,18.01,18.38,-26.07,-83.56,-2.6,23.51,32.22,35.25,ঐ
-32.44,5.47,21.31,19.09,-33.98,-84.99,-5.65,20.89,29.48,38.09,ঐ
-15.37,10.25,26.93,20.93,-37.8,-82.8,-5.21,22.85,31.61,42.79,ঐ
1.0,21.82,40.78,30.72,-28.54,-90.46,-9.0,24.94,34.11,34.46,ঐ
20.85,36.03,57.82,42.94,-21.96,-88.72,-15.21,26.68,35.23,26.17,ঐ
29.27,47.74,66.99,48.58,-18.01,-80.49,-16.99,38.6,39.73,23.5,ঐ
24.46,47.22,67.65,50.17,-15.93,-85.32,-16.43,38.83,39.16,23.01,ঐ
6.33,38.03,59.9,43.4,-24.07,-91.5,-18.75,20.26,27.29,21.82,ঐ
3.59,26.96,47.58,31.82,-28.91,-93.1,-19.0,12.87,22.7,22.2,ঐ
-1.01,21.36,40.28,27.15,-26.95,-90.56,-15.61,14.76,23.33,23.02,ঐ
-6.43,4.95,16.92,8.53,-29.51,-89.87,-15.46,9.33,19.49,22.21,ঐ
-7.84,10.71,21.35,7.77,-16.77,-88.69,-15.25,10.52,19.14,21.0,ঐ
-10.25,11.39,23.41,20.44,-16.5,-88.57,-15.12,11.47,24.04,25.0,ঐ
-8.11,17.78,27.55,29.74,-21.88,-87.65,-14.23,12.64,29.48,27.37,ঐ
-5.02,18.12,29.03,29.81,-20.55,-90.62,-16.42,9.99,26.93,24.94,ঐ
-8.42,10.33,17.45,14.45,-29.6,-91.11,-10.59,13.52,24.83,35.18,ঐ
-16.57,12.12,16.79,12.05,-26.05,-83.6,-0.98,24.22,32.21,40.83,ঐ
17.15,25.95,50.07,29.62,-26.15,-83.68,-6.96,35.28,37.11,36.88,ঐ
1.28,15.7,40.65,21.55,-27.34,-81.77,0.25,36.49,38.19,46.02,ঐ
-3.84,28.46,46.04,28.23,-28.11,-80.32,-8.06,23.2,32.45,33.29,ঐ
-1.48,29.22,45.51,27.54,-31.45,-81.28,-7.89,26.35,33.46,33.55,ঐ
11.8,28.7,44.43,27.37,-32.85,-95.78,-5.98,23.98,30.25,30.3,ঐ
10.81,30.61,46.29,28.98,-30.74,-91.86,-4.68,27.17,32.39,31.66,ঐ
5.21,31.84,47.48,30.27,-29.86,-84.85,-4.51,28.83,33.04,31.42,ঐ
-0.75,18.98,39.92,24.25,-34.86,-96.67,-4.66,24.53,29.74,33.71,ঐ
2.28,19.78,39.24,23.88,-34.51,-92.28,-2.88,26.45,30.68,33.9,ঐ
1.95,19.34,39.33,23.82,-35.13,-93.97,-4.3,25.25,29.77,33.69,ঐ
1.28,20.3,40.56,25.14,-33.73,-92.3,-3.72,26.36,30.63,33.34,ঐ
9.08,10.12,32.6,18.38,-39.39,-101.8,-3.99,21.11,26.38,28.93,ঐ
0.61,0.39,24.67,12.83,-42.98,-107.99,-8.18,12.58,19.24,21.87,ঐ
3.24,0.15,23.07,10.51,-43.09,-106.63,-5.81,15.14,20.71,25.65,ঐ
8.02,2.05,24.51,11.29,-41.15,-103.58,-2.29,20.63,24.5,30.11,ঐ
3.45,0.44,24.61,11.43,-40.73,-100.29,-1.68,21.29,25.06,30.38,ঐ
