p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-47.2,-55.89,-48.71,-59.55,-69.82,-124.89,96.34,129.31,102.94,95.43,আ
-43.82,-61.3,-54.2,-64.91,-73.65,-128.67,95.73,130.51,101.47,77.77,আ
-27.42,-79.11,-70.38,-80.6,-70.44,-119.51,92.54,139.51,71.24,17.64,আ
-30.45,-79.77,-70.72,-82.49,-72.39,-119.37,98.11,144.73,79.68,8.59,আ
-41.07,-67.0,-58.42,-70.5,-78.8,-124.46,105.03,137.67,106.77,60.88,আ
-41.01,-68.2,-60.0,-71.93,-78.27,-122.71,102.7,137.1,105.13,54.69,আ
-37.42,-68.09,-64.32,-66.94,-60.97,-105.58,58.43,103.71,61.52,49.86,আ
-38.48,-68.41,-64.7,-67.16,-61.16,-105.34,57.27,104.62,61.05,43.82,আ
-39.16,-57.16,-57.72,-56.16,-51.48,-93.82,30.8,70.92,46.11,47.17,আ
-39.2,-57.17,-57.43,-56.17,-51.85,-90.69,31.32,72.9,48.47,47.87,আ
-41.37,-57.31,-56.16,-54.88,-50.83,-91.9,33.52,75.68,52.24,50.79,আ
-52.08,-59.23,-55.18,-58.76,-60.12,-102.97,58.98,98.33,74.6,67.56,আ
-54.29,-54.65,-51.72,-56.0,-56.55,-100.81,55.08,91.98,71.75,54.01,আ
-52.58,-72.13,-64.18,-72.56,-84.05,-124.85,92.12,128.9,107.23,41.89,আ
-31.59,-77.71,-83.2,-74.87,-60.31,-111.89,-12.22,75.32,8.06,3.03,আ
-34.38,-75.95,-80.36,-72.09,-58.13,-102.56,-4.14,65.52,9.52,8.65,আ
-26.77,-79.71,-78.34,-78.45,-62.77,-120.31,29.12,122.24,22.3,1.08,আ
-46.62,-83.13,-71.88,-85.88,-75.42,-124.36,113.9,151.72,114.13,-15.06,আ
-47.52,-81.73,-73.06,-83.95,-72.58,-119.6,80.3,139.63,71.48,1.09,আ
-47.82,-69.11,-66.55,-69.29,-62.79,-93.33,44.48,101.5,60.39,41.61,আ
-70.5,-51.22,-47.57,-58.29,-67.33,-105.03,106.22,132.71,113.85,119.01,আ
-65.78,-57.56,-51.01,-60.24,-65.55,-93.87,88.15,121.93,104.13,95.61,আ
-71.48,-47.01,-42.01,-52.78,-56.81,-85.79,88.03,122.45,104.72,98.02,আ
-68.06,-52.82,-47.34,-58.84,-62.57,-99.38,89.3,125.85,104.1,86.67,আ
-57.95,-57.36,-53.25,-59.11,-60.97,-76.51,66.03,102.15,82.58,77.01,আ
-56.74,-60.9,-62.11,-61.41,-56.74,-76.98,18.1,66.27,49.37,43.86,আ
-54.94,-59.75,-61.46,-60.07,-54.07,-59.61,12.43,57.54,42.62,40.43,আ
-48.29,-56.86,-62.9,-59.37,-52.23,-73.01,11.04,53.46,36.3,30.34,আ
-60.28,-61.33,-59.99,-64.7,-62.94,-81.31,50.54,96.77,72.62,51.46,আ
-44.81,-68.47,-62.64,-70.69,-71.1,-97.3,85.26,123.92,82.31,48.66,আ
-52.51,-63.08,-58.45,-66.33,-67.91,-96.69,86.51,119.51,85.87,63.24,আ
-54.53,-61.81,-55.18,-63.61,-69.09,-87.29,95.26,126.97,98.92,88.06,আ
-57.87,-57.65,-51.72,-61.72,-69.8,-84.95,99.49,129.84,105.35,99.81,আ
-60.92,-58.0,-51.97,-62.59,-72.91,-88.76,103.73,133.55,110.72,104.38,আ
-49.13,-62.13,-57.61,-64.05,-65.22,-81.01,77.13,113.57,81.54,67.56,আ
-41.27,-66.4,-63.46,-65.04,-62.17,-82.77,57.24,99.19,60.2,51.17,আ
-38.12,-61.35,-59.27,-59.37,-56.29,-76.9,47.99,87.43,55.5,54.34,আ
-38.41,-62.66,-60.19,-60.61,-56.61,-76.06,50.93,92.56,58.2,52.06,আ
-30.37,-60.5,-60.53,-57.5,-52.64,-75.08,32.84,74.0,45.05,46.87,আ
-33.82,-72.99,-71.85,-69.0,-62.79,-90.99,32.72,85.64,40.53,31.43,আ
-33.09,-71.34,-70.54,-66.04,-58.26,-87.54,32.12,80.1,38.94,34.67,আ
-22.89,-64.74,-57.03,-72.34,-86.74,-119.42,113.98,146.38,118.53,14.73,আ
-25.13,-66.25,-57.74,-72.13,-88.26,-107.29,106.42,144.32,121.84,-22.93,আ
-35.44,-62.5,-55.87,-69.3,-84.72,-128.2,112.21,141.05,116.53,86.66,আ
-48.29,-61.39,-55.72,-63.66,-69.09,-123.68,83.04,119.33,87.23,74.79,আ
-40.51,-63.82,-59.12,-64.59,-65.8,-113.09,69.44,111.09,73.38,53.54,আ
-40.28,-64.54,-61.12,-65.17,-65.31,-117.4,64.06,108.18,69.72,53.5,আ
-42.02,-61.39,-56.99,-63.22,-63.55,-124.79,74.25,112.35,78.79,67.95,আ
-41.73,-62.48,-56.88,-64.26,-66.79,-126.02,82.13,118.74,84.97,72.85,আ
-40.98,-64.09,-59.86,-64.26,-63.36,-116.27,65.46,107.64,71.58,52.37,আ
-41.4,-65.96,-60.61,-67.01,-68.3,-122.18,79.25,116.65,76.81,50.02,আ
-45.45,-72.25,-63.0,-72.9,-82.01,-127.26,95.66,132.28,105.26,26.2,আ
-45.71,-73.22,-64.56,-74.88,-82.49,-118.81,97.58,135.92,109.21,16.66,আ
